artist_name,song_title
andygibb,aneverlastinglove
andygibb,ourlovedontthrowitallaway
andygibb,shadowdancing
andygrammer,fresheyes
andygrammer,honeyimgood
andymineo,vendetta
andywilliams,afoolneverlearns
andywilliams,almostthere
andywilliams,cantgetusedtolosingyou
andywilliams,canthelpfallinginlove
andywilliams,canttakemyeyesoffyou
andywilliams,happyheart
andywilliams,homelovinman
andywilliams,inthearmsoflove
andywilliams,itssoeasy
andywilliams,itsthemostwonderfultimeoftheyear
andywilliams,mayeachday
andywilliams,musictowatchgirlsby
andywilliams,solitaire
andywilliams,strangerontheshore
andywilliams,wheredoibeginlovestory
andywilliams,youlaysoeasyonmymind
angelsairwaves,ithurts
angelsairwaves,theadventure
angiestone,wishididntmissyou
angusjuliastone,paperaeroplane
anidifranco,bothhands
anidifranco,playgod
anidifranco,tisofthee
anidifranco,whichsideareyouon
animalcollective,taste
animals,babyletmetakeyouhome
animals,bringitonhometome
animals,dontbringmedown
animals,dontletmebemisunderstood
animals,houseoftherisingsun
animals,imcrying
animals,insidelookingout
animals,wegottagetoutofthisplace
anitabaker,caughtupintherapture
anitabaker,sweetlove
anitabaker,talktome
annehathaway,idreamedadream
annemarie,alarm
annemarie,ciaoadios
annemurray,daydreambeliever
annemurray,destiny
annemurray,snowbird
annemurray,youneededme
annielennox,awhitershadeofpale
annielennox,cold
annielennox,darkroad
annielennox,iputaspellonyou
annielennox,nomoreiloveyous
annielennox,precious
annielennox,shininglight
annielennox,waitinginvain
annielennox,walkingonbrokenglass
annielennox,why
anohni,jesuswillkillyou
anthrax,antisocial
anthrax,gotthetime
anthrax,iamthelaw
anthrax,indians
anthrax,inmyworld
antiflag,americanattraction
antiflag,digitalblackout
antiflag,racists
antiflag,starsandstripes
antiflag,thecriminals
antiflag,thepresscorpse
antiflag,thismachinekillsfascists
antiflag,whenthewallfalls
aphroditeschild,rainandtears
aprilwine,iliketorock
aprilwine,justbetweenyouandme
aqualung,brighterthansunshine
aqua,aroundtheworld
aqua,barbiegirl
aqua,cartoonheroes
aqua,doctorjones
aqua,goodmorningsunshine
aqua,myohmy
aqua,turnbacktime
aquilo,almostover
aquilo,blindside
aquilo,igaveitall
aquilo,losingyou
aquilo,silhouette
aquilo,soclosetomagic
aquilo,sorry
aquilo,waiting
aquilo,whoareyou
aquilo,youthere
arcadefire,igiveyoupower
arcadefire,intervention
arcadefire,keepthecarrunning
arcadefire,readytostart
arcadefire,rebellionlies
arcadefire,reflektor
arcadefire,wakeup
archenemy,ravenous
archenemy,skeletondance
architectureinhelsinki,dothewhirlwind
arcticmonkeys,505
arcticmonkeys,brianstorm
arcticmonkeys,cryinglightning
arcticmonkeys,doiwannaknow
arcticmonkeys,fluorescentadolescent
arcticmonkeys,ibetyoulookgoodonthedancefloor
arcticmonkeys,leavebeforethelightscomeon
arcticmonkeys,mypropeller
arcticmonkeys,rumine
arcticmonkeys,sketchead
arcticmonkeys,teddypicker
arcticmonkeys,whenthesungoesdown
arcticmonkeys,whydyouonlycallmewhenyourehigh
arethafranklin,aintnobodyeverlovedyou
arethafranklin,angel
arethafranklin,anothernight
arethafranklin,babyiloveyou
arethafranklin,dontplaythatsong
arethafranklin,freewayoflove
arethafranklin,getitright
arethafranklin,isayalittleprayer
arethafranklin,jimmylee
arethafranklin,jumpinjackflash
arethafranklin,jumptoit
arethafranklin,respect
arethafranklin,spanishharlem
arethafranklin,think
arethafranklin,untilyoucomebacktomethatswhatimgonnado
arethafranklin,whatafoolbelieves
arethafranklin,whoszoominwho
arianagrande,breakfree
arianagrande,dangerouswoman
arianagrande,focus
arianagrande,intoyou
arianagrande,lovemeharder
arianagrande,onelasttime
arianagrande,problem
arianagrande,santatellme
arianagrande,sidetoside
arianagrande,theway
arkarna,houseonfire
arkarna,solittletime
arloguthrie,alicesrestaurantmassacree
arminvanbuuren,thisiswhatitfeelslike
aronchupa,imanalbatraoz
artgarfunkel,brighteyes
artgarfunkel,ionlyhaveeyesforyou
artgarfunkel,sinceidonthaveyou
artistsforgrenfell,bridgeovertroubledwater
asaprocky,everyday
asaprocky,wildforthenight
ashanti,dontletthem
ashanti,foolish
ashanti,happy
ashanti,onlyu
ashanti,rainonme
ashanti,rockwituawwwbaby
asherroth,ilovecollege
ashleesimpson,boyfriend
ashleesimpson,lala
ashleesimpson,piecesofme
ash,alifelessordinary
ash,angelinterceptor
ash,burnbabyburn
ash,envy
ash,girlfrommars
ash,goldfinger
ash,jesussays
ash,kungfu
ash,ohyeah
ash,orpheus
ash,shininglight
ash,sometimes
ash,spheres
ash,starcrossed
ash,wildsurf
ash,youcanthaveitall
asia,dontcry
asia,heatofthemoment
asia,onlytimewilltell
asteroidsgalaxytour,thegoldenage
astonmerrygold,getstupid
astrids,hurtssogood
astrids,jump
astrids,paperthin
astrids,suchaboy
atb,9pmtillicome
atb,dontstop
atb,letugo
atb,thefieldsoflove
atc,aroundtheworld
ateens,halfwayaroundtheworld
ateens,mammamia
ateens,supertrouper
ateens,upsidedown
athlete,elsalvador
athlete,halflight
athlete,hurricane
athlete,superhumantouch
athlete,tourist
athlete,twentyfourhours
athlete,westside
athlete,wires
athlete,yougotthestyle
atlanticstarr,always
atlanticstarr,amidreaming
atlanticstarr,ifyourheartisntinit
atlanticstarr,secretlovers
atlanticstarr,sendforme
atlanticstarr,silvershadow
atl,callingallgirls
atl,makeitupwithlove
atmosphere,scapegoat
atmosphere,soundisvibration
atomickitten,cradle
atomickitten,eternalflame
atomickitten,followme
atomickitten,ifyoucometome
atomickitten,itsok
atomickitten,iwantyourlove
atomickitten,ladiesnight
atomickitten,rightnow
atomickitten,seeya
atomickitten,thetideishighgetthefeeling
atomickitten,wholeagain
atthedrivein,chanbara
audioslave,cochise
audioslave,doesntremindme
audioslave,soundofagun
audioslave,wideawake
augustalsina,iluvthisshit
augustalsina,pornstar
aurora,halftheworldaway
austinwebb,sliponby
avalanches,frontierpsychiatrist
avalanches,sinceileftyou
avant,takeitthere
avicii,addictedtoyou
avicii,forabetterday
avicii,levels
avicii,silhouettes
avicii,thedays
avicii,thenights
avicii,waitingforlove
avicii,wakemeup
avicii,youmakeme
avrillavigne,complicated
avrillavigne,donttellme
avrillavigne,girlfriend
avrillavigne,herestonevergrowingup
avrillavigne,hot
avrillavigne,imwithyou
avrillavigne,keepholdingon
avrillavigne,letmego
avrillavigne,losinggrip
avrillavigne,myhappyending
avrillavigne,nobodyshome
avrillavigne,sk8erboi
avrillavigne,slippedaway
avrillavigne,whatthehell
avrillavigne,whenyouregone
awolnation,sail
axwellingrosso,somethingnew
axwellingrosso,sunisshining
azealiabanks,212
azealiabanks,liquorice
azyet,hardtosayimsorry
azyet,lastnight
a,foghorn
a,nothing
a,oldfolks
a,singalong
a,somethingsgoingon
a,starbucks
b2k,badaboom
b2k,bumpbumpbump
b2k,girlfriend
b52s,channelz
b52s,goodstuff
b52s,loveshack
b52s,roam
b52s,rocklobster
b52s,wig
baauer,harlemshake
babybash,sugasuga
babyface,tenderlover
babyface,thisisfortheloverinyou
babyshambles,albion
babyshambles,delivery
babyshambles,fuckforever
babyshambles,killamangiro
backstreetboys,allihavetogive
backstreetboys,anywhereforyou
backstreetboys,aslongasyouloveme
backstreetboys,drowning
backstreetboys,everybodybackstreetsback
backstreetboys,getdownyouretheoneforme
backstreetboys,illneverbreakyourheart
backstreetboys,incomplete
backstreetboys,inconsolable
backstreetboys,iwantitthatway
backstreetboys,justwantyoutoknow
backstreetboys,largerthanlife
backstreetboys,morethanthat
backstreetboys,shapeofmyheart
backstreetboys,showmethemeaningofbeinglonely
backstreetboys,thecall
backstreetboys,theone
backstreetboys,wevegotitgoinon
badcompany,cantgetenough
badcompany,feellikemakinlove
badcompany,goodlovingonebad
badenglish,priceoflove
badenglish,wheniseeyousmile
badfinger,comeandgetit
badfinger,dayafterday
badfinger,nomatterwhat
badlydrawnboy,allpossibilities
badlydrawnboy,bornagain
badlydrawnboy,oncearoundtheblock
badlydrawnboy,silentsigh
badlydrawnboy,yearoftherat
badlydrawnboy,youwereright
badmeetsevil,fastlane
badmeetsevil,lighters
badmeetsevil,scarymovies
badreligion,letthemeatwar
bahamas,wholewideworld
bahamen,moveitlikethis
bahamen,wholetthedogsout
bahamen,youalldat
bakermat,onedayvandaag
bakermat,teachme
baltimora,tarzanboy
bananarama,cheersthen
bananarama,cruelsummer
bananarama,donotdisturb
bananarama,hotlinetoheaven
bananarama,icanthelpit
bananarama,iheardarumour
bananarama,iwantyouback
bananarama,lastthingonmymind
bananarama,longtrainrunning
bananarama,loveinthefirstdegree
bananarama,moremoremore
bananarama,morethanphysical
bananarama,moveinmydirection
bananarama,movinon
bananarama,nanaheyheykisshimgoodbye
bananarama,nathanjones
bananarama,onlyyourlove
bananarama,preacherman
bananarama,robertdeniroswaiting
bananarama,roughjustice
bananarama,shyboy
bananarama,venus
bandaid20,dotheyknowitschristmas
bandaid30,dotheyknowitschristmas
bandojonez,sexyou
band,ragmamarag
band,theweight
bangles,bewithyou
bangles,eternalflame
bangles,following
bangles,goingdowntoliverpool
bangles,hazyshadeofwinter
bangles,herotakesafall
bangles,ifsheknewwhatshewants
bangles,inyourroom
bangles,manicmonday
bangles,walkingdownyourstreet
bangles,walklikeanegyptian
banks,bedroomwall
banks,thisiswhatitfeelslike
barbrastreisand,alliaskofyou
barbrastreisand,comininandoutofyourlife
barbrastreisand,ifyoueverleaveme
barbrastreisand,leftinthedark
barbrastreisand,memory
barbrastreisand,secondhandrose
barbrastreisand,stoneyend
barbrastreisand,thewaywewere
barbrastreisand,womaninlove
bardenbellas,worldchampionshipfinale2
barenakedladies,oneweek
barringtonlevy,hereicome
barringtonlevy,shesmine
barrygibb,shineshine
barrymanilow,bermudatriangle
barrymanilow,cantsmilewithoutyou
barrymanilow,copacabanaatthecopa
barrymanilow,coulditbemagic
barrymanilow,imadeitthroughtherain
barrymanilow,imgonnasitrightdownandwritemyselfaletter
barrymanilow,imyourman
barrymanilow,iwannadoitwithyou
barrymanilow,letshangon
barrymanilow,lonelytogether
barrymanilow,mandy
barrymanilow,pleasedontbescared
barrymanilow,reademandweep
barrymanilow,somegoodthingsneverlast
barrymanilow,somekindoffriend
barrymanilow,somewhereinthenight
barrymanilow,stay
barrymanilow,theoldsongs
barrymcguire,eveofdestruction
barrywhite,dontmakemewaittoolong
barrywhite,justthewayyouare
barrywhite,letthemusicplay
barrywhite,shalalameansiloveyou
barrywhite,shoyouright
barrywhite,whatamigonnadowithyou
barrywhite,youseethetroublewithme
basementjaxx,doyourthing
basementjaxx,getmeoff
basementjaxx,goodluck
basementjaxx,jumpnshout
basementjaxx,jus1kiss
basementjaxx,luckystar
basementjaxx,ohmygosh
basementjaxx,plugitin
basementjaxx,raindrops
basementjaxx,redalert
basementjaxx,rendezvu
basementjaxx,romeo
basementjaxx,wheresyourheadat
basia,babyyouremine
basia,cruisingforbruising
basia,promises
basia,thirdtimelucky
basia,timeandtide
basshunter,allieverwanted
basshunter,angelinthenight
basshunter,everymorning
basshunter,imissyou
basshunter,nowyouregone
basshunter,saturday
bastille,badblood
bastille,flaws
bastille,goodgrief
bastille,laurapalmer
bastille,oblivion
bastille,ofthenight
bastille,pompeii
bastille,thingswelostinthefire
bastille,worldgonemad
bas,myniggajustmadebail
bas,nightjob
batforlashes,daniel
bauhaus,kickintheeye
bauhaus,lagartijanick
bauhaus,shesinparties
bauhaus,spirit
bauhaus,thepassionoflovers
bauhaus,ziggystardust
bbking,aintnobodyhome
bbmak,backhere
bbmak,stillonyourside
beachboys,barbaraann
beachboys,bluebirdsoverthemountain
beachboys,breakaway
beachboys,californiagirls
beachboys,dancedancedance
beachboys,darlin
beachboys,doitagain
beachboys,friends
beachboys,godonlyknows
beachboys,goodvibrations
beachboys,helpmerhonda
beachboys,herecomesthenight
beachboys,heroesandvillains
beachboys,icanhearmusic
beachboys,igetaround
beachboys,kokomo
beachboys,ladylynda
beachboys,sloopjohnb
beachboys,studentdemonstrationtime
beachboys,sumahama
beachboys,surfinusa
beachboys,thenikissedher
beachboys,whenigrowuptobeaman
beachboys,wildhoney
beachboys,wouldntitbenice
beadyeye,bringthelight
beadyeye,theroller
beamiller,icantbreathe
beamiller,yesgirl
bearsden,sophie
beastieboys,anopenlettertonyc
beastieboys,bodymovin
beastieboys,chcheckitout
beastieboys,intergalactic
beastieboys,sureshot
beastieboys,tripletrouble
beatles,aharddaysnight
beatles,aintshesweet
beatles,allyouneedislove
beatles,babyitsyou
beatles,backintheussr
beatles,cantbuymelove
beatles,cometogether
beatles,freeasabird
beatles,frommetoyou
beatles,hellogoodbye
beatles,help
beatles,herecomesthesun
beatles,heyjude
beatles,ifeelfine
beatles,iwanttoholdyourhand
beatles,ladymadonna
beatles,letitbe
beatles,lovemedo
beatles,paperbackwriter
beatles,pleasepleaseme
beatles,reallove
beatles,revolution1
beatles,shelovesyou
beatles,strawberryfieldsforever
beatles,theballadofjohnandyoko
beatles,tickettoride
beatles,twistandshout
beatles,yesterday
beautifulsouth,36d
beautifulsouth,alittletime
beautifulsouth,bellbottomedtear
beautifulsouth,blackbirdonthewire
beautifulsouth,closerthanmost
beautifulsouth,dontmarryher
beautifulsouth,dumb
beautifulsouth,everybodystalkin
beautifulsouth,howlongsateartaketodry
beautifulsouth,illsailthisshipalone
beautifulsouth,justafewthingsthatiaint
beautifulsouth,liarsbar
beautifulsouth,manchester
beautifulsouth,mybook
beautifulsouth,oldredeyesisback
beautifulsouth,onelastlovesong
beautifulsouth,perfect10
beautifulsouth,prettiesteyes
beautifulsouth,rotterdam
beautifulsouth,songforwhoever
beautifulsouth,youkeepitallin
beck,bluemoon
beck,epro
beck,girl
beck,loser
beck,morning
beck,sexxlaws
beck,thenewpollution
beck,whereitsat
beegees,alone
beegees,dontforgettoremember
beegees,esp
beegees,firstofmay
beegees,forwhomthebelltolls
beegees,howdeepisyourlove
beegees,icouldnotloveyoumore
beegees,ivegottagetamessagetoyou
beegees,jivetalkin
beegees,lonelydays
beegees,loveyouinsideout
beegees,massachusetts
beegees,myworld
beegees,newyorkminingdisaster1941
beegees,nightfever
beegees,one
beegees,ordinarylives
beegees,payingthepriceoflove
beegees,runtome
beegees,secretlove
beegees,someonebelongingtosomeone
beegees,spiritshavingflown
beegees,stayinalive
beegees,thisiswhereicamein
beegees,tolovesomebody
beegees,tomorrowtomorrow
beegees,toomuchheaven
beegees,tragedy
beegees,words
beegees,world
beegees,youshouldbedancing
beegees,youwinagain
beenieman,bossman
beenieman,dude
beenieman,feelitboy
beenieman,girls
beenieman,girlsdemsugar
beenieman,kingofthedancehall
beenieman,streetlife
belindacarlisle,alwaysbreakingmyheart
belindacarlisle,bigscaryanimal
belindacarlisle,california
belindacarlisle,circleinthesand
belindacarlisle,doyoufeellikeifeel
belindacarlisle,halftheworld
belindacarlisle,heavenisaplaceonearth
belindacarlisle,igetweak
belindacarlisle,intoodeep
belindacarlisle,laluna
belindacarlisle,laydownyourarms
belindacarlisle,leavealighton
belindacarlisle,littleblackbook
belindacarlisle,liveyourlifebefree
belindacarlisle,loveinthekeyofc
belindacarlisle,loveneverdies
belindacarlisle,madaboutyou
belindacarlisle,runawayhorses
belindacarlisle,summerrain
belindacarlisle,visionofyou
belindacarlisle,wewantthesamething
belindacarlisle,worldwithoutyou
bellamybrothers,ifisaidyouhadabeautifulbodywouldyouholditagainstme
bellamybrothers,letyourloveflow
bellamybrothers,satinsheets
bellbivdevoe,bbdithoughtitwasme
bellbivdevoe,dome
bellbivdevoe,poison
bellefire,alliwantisyou
bellefire,perfectbliss
bellefire,saysomethinganyway
bellesebastian,funnylittlefrog
bellesebastian,jonathandavid
bellesebastian,legalman
